Cluster,Subcluster,Qualifier,Seed Keyword,Keyword,Intent,Funnel Stage,Search Volume,Keyword Difficulty,CPC,SERP Features,Source,Current Position,Ranking URL,GSC Impressions,GSC Clicks,GSC Position,Notes,Page Type,Page Theme Source
Blog Content,Association Learning & Professional Development,,bridging the gap in association professional development,what is bridging the gap in association professional development,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/post_series/bridging-the-gap-in-association-professional-development/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,bridging the gap in association professional development,how to bridging the gap in association professional development,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/post_series/bridging-the-gap-in-association-professional-development/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,bridging the gap in association professional development,bridging the gap in association professional development tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/post_series/bridging-the-gap-in-association-professional-development/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,bridging the gap in association professional development,bridging the gap in association professional development guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/post_series/bridging-the-gap-in-association-professional-development/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,bridging the gap in association professional development,bridging the gap in association professional development checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/post_series/bridging-the-gap-in-association-professional-development/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,bridging the gap in association professional development,bridging the gap in association professional development best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/post_series/bridging-the-gap-in-association-professional-development/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,training materials handwritten engagement,what is training materials handwritten engagement,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,training materials handwritten engagement,how to training materials handwritten engagement,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,training materials handwritten engagement,training materials handwritten engagement tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,training materials handwritten engagement,training materials handwritten engagement guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,training materials handwritten engagement,training materials handwritten engagement checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,training materials handwritten engagement,training materials handwritten engagement best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,handwritten training materials boost learning retention,what is handwritten training materials boost learning retention,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,handwritten training materials boost learning retention,how to handwritten training materials boost learning retention,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,handwritten training materials boost learning retention,handwritten training materials boost learning retention tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,handwritten training materials boost learning retention,handwritten training materials boost learning retention guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,handwritten training materials boost learning retention,handwritten training materials boost learning retention checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,handwritten training materials boost learning retention,handwritten training materials boost learning retention best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/training-materials-handwritten-engagement/,,,,Needs metric pull,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,future continuing education k 12 classroom,what is future continuing education k 12 classroom,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/future-continuing-education-k-12-classroom/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,future continuing education k 12 classroom,how to future continuing education k 12 classroom,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/future-continuing-education-k-12-classroom/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,future continuing education k 12 classroom,future continuing education k 12 classroom tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/future-continuing-education-k-12-classroom/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,future continuing education k 12 classroom,future continuing education k 12 classroom guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/future-continuing-education-k-12-classroom/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,future continuing education k 12 classroom,future continuing education k 12 classroom checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/future-continuing-education-k-12-classroom/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,future continuing education k 12 classroom,future continuing education k 12 classroom best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/future-continuing-education-k-12-classroom/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,focus 12 traits effective adult learning infographic,what is focus 12 traits effective adult learning infographic,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/focus-12-traits-effective-adult-learning-infographic/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,focus 12 traits effective adult learning infographic,how to focus 12 traits effective adult learning infographic,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/focus-12-traits-effective-adult-learning-infographic/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,focus 12 traits effective adult learning infographic,focus 12 traits effective adult learning infographic tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/focus-12-traits-effective-adult-learning-infographic/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,focus 12 traits effective adult learning infographic,focus 12 traits effective adult learning infographic guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/focus-12-traits-effective-adult-learning-infographic/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,focus 12 traits effective adult learning infographic,focus 12 traits effective adult learning infographic checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/focus-12-traits-effective-adult-learning-infographic/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,focus 12 traits effective adult learning infographic,focus 12 traits effective adult learning infographic best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/focus-12-traits-effective-adult-learning-infographic/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,aota builds strong relationships with young professionals,what is aota builds strong relationships with young professionals,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/association-profile-aota-building-strong-relationships-young-professionals/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,aota builds strong relationships with young professionals,how to aota builds strong relationships with young professionals,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/association-profile-aota-building-strong-relationships-young-professionals/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,Association Learning & Professional Development,,aota builds strong relationships with young professionals,aota builds strong relationships with young professionals tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/association-profile-aota-building-strong-relationships-young-professionals/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
