Core Page Name,Core Page URL,Category,Anchor Text
30-Minute Demo,https://omnipress.com/webinars/30-min-demo-catalyst-and-mobile-app-integration/,Exact (Opt 1 | Optional | not enforced),30-Minute Demo
30-Minute Demo,https://omnipress.com/webinars/30-min-demo-catalyst-and-mobile-app-integration/,Partial/Phrase (Preferred | non-core),watch a quick tour of 30-Minute Demo
30-Minute Demo,https://omnipress.com/webinars/30-min-demo-catalyst-and-mobile-app-integration/,Partial/Phrase (Preferred | non-core),see 30-Minute Demo in action
30-Minute Demo,https://omnipress.com/webinars/30-min-demo-catalyst-and-mobile-app-integration/,Informational/Narrative (Preferred | non-core),how 30-Minute Demo works
30-Minute Demo,https://omnipress.com/webinars/30-min-demo-catalyst-and-mobile-app-integration/,Branded/Narrative (Preferred | non-core),watch: 30-Minute Demo
Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive,https://omnipress.com/webinars/designing-in-person-neuro-inclusive-education-events/,Exact (Opt 1 | Optional | not enforced),Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive
Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive,https://omnipress.com/webinars/designing-in-person-neuro-inclusive-education-events/,Partial/Phrase (Preferred | non-core),watch a quick tour of Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive
Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive,https://omnipress.com/webinars/designing-in-person-neuro-inclusive-education-events/,Partial/Phrase (Preferred | non-core),see Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive in action
Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive,https://omnipress.com/webinars/designing-in-person-neuro-inclusive-education-events/,Informational/Narrative (Preferred | non-core),how Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive works
Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive,https://omnipress.com/webinars/designing-in-person-neuro-inclusive-education-events/,Branded/Narrative (Preferred | non-core),watch: Panel Discussion: Designing In-Person Education Events That Are Neuro-Inclusive
Looking to Engage Gen Z?,https://omnipress.com/webinars/looking-to-engage-gen-z/,Exact (Opt 1 | Optional | not enforced),Looking to Engage Gen Z
Looking to Engage Gen Z?,https://omnipress.com/webinars/looking-to-engage-gen-z/,Partial/Phrase (Preferred | non-core),watch a quick tour of Looking to Engage Gen Z?
Looking to Engage Gen Z?,https://omnipress.com/webinars/looking-to-engage-gen-z/,Partial/Phrase (Preferred | non-core),see Looking to Engage Gen Z? in action
Looking to Engage Gen Z?,https://omnipress.com/webinars/looking-to-engage-gen-z/,Informational/Narrative (Preferred | non-core),tips for engaging Gen Z members
Looking to Engage Gen Z?,https://omnipress.com/webinars/looking-to-engage-gen-z/,Branded/Narrative (Preferred | non-core),watch: Looking to Engage Gen Z?
“Spilling the Tea” on Gen Z as Your Future Members & Employees,https://omnipress.com/webinars/spilling-the-tea-on-gen-z-as-your-future-members-employees/,Exact (Opt 1 | Optional | not enforced),“Spilling the Tea” on Gen Z as Your Future Members & Employees
“Spilling the Tea” on Gen Z as Your Future Members & Employees,https://omnipress.com/webinars/spilling-the-tea-on-gen-z-as-your-future-members-employees/,Partial/Phrase (Preferred | non-core),watch a quick tour of “Spilling the Tea” on Gen Z as Your Future Members & Employees
“Spilling the Tea” on Gen Z as Your Future Members & Employees,https://omnipress.com/webinars/spilling-the-tea-on-gen-z-as-your-future-members-employees/,Partial/Phrase (Preferred | non-core),see “Spilling the Tea” on Gen Z as Your Future Members & Employees in action
“Spilling the Tea” on Gen Z as Your Future Members & Employees,https://omnipress.com/webinars/spilling-the-tea-on-gen-z-as-your-future-members-employees/,Informational/Narrative (Preferred | non-core),tips for engaging Gen Z members
“Spilling the Tea” on Gen Z as Your Future Members & Employees,https://omnipress.com/webinars/spilling-the-tea-on-gen-z-as-your-future-members-employees/,Branded/Narrative (Preferred | non-core),watch: “Spilling the Tea” on Gen Z as Your Future Members & Employees
